target,feature1,feature2,feature3,feature4,feature5
37.454011884736246,76.57856654240472,156.55062166017586,-25.03338940543304,138.18052858149923,12.80465336590705
95.07143064099162,742.0994373538523,271.05034566177216,90.50890463132228,368.677414322319,14.414959589885218
73.1993941811405,1509.4182370209737,223.3099751984021,-20.405367895236402,215.25900908291192,89.0523391540521
59.86584841970366,788.7013834242854,-185.4564442445754,-81.28005245045865,1223.119012455802,42.752762072885
15.601864044243651,256.20066421270474,72.32761991195595,-83.80382736102693,112.82523577576976,10.403497063985272
15.599452033620265,167.25632087420237,27.825547425841318,-58.72217751880345,9.1327206070692,4.236252186181532
5.8083612168199465,68.2555425715001,-0.6263238247476498,-120.3005893676931,70.26399922388345,15.478257768913556
86.61761457749351,1638.108007161625,123.87751557481938,35.20385634998155,341.4092297334995,44.19453335762212
60.11150117432088,172.6414512774256,-260.20499769039156,59.8284839850602,26.691067992718622,3.211148928117954
70.80725777960456,475.75603122854454,157.61401267422056,-11.67250313344374,339.97398704990746,2.977279503442317
2.0584494295802447,5.134996654981379,-4.298278151950379,-95.02540836491522,7.667522490865439,106.56855749887174
96.99098521619943,4263.2738474778425,-296.5994858737281,6.828330409249574,1224.0654111114955,12.666000520357738
83.24426408004217,2399.528501396676,-296.93874628655857,-49.90650547343685,114.95273035366984,3.567554702468291
21.233911067827616,8.491380283878367,92.1140890700527,3.7176225585949396,224.1310829688403,17.98716023494786
18.182496720710063,222.06973095412957,-16.142242056135984,-69.85429853882687,89.99328393533963,17.36087034404278
18.34045098534338,475.4984239820349,102.72822465110289,-73.84392932024221,7.179784764610631,0.03914876918334504
30.42422429595377,60.44846760253048,-18.479807374056115,-20.75046695423545,652.6943729244699,138.12034982743884
52.475643163223786,439.61015516689014,-216.30847764039032,-31.4652745905761,227.28591385680994,4.135552604432496
43.194501864211574,1067.2705875584068,-101.48864914418886,-9.704905311257392,90.08246034188834,20.861266063261596
29.122914019804192,9.694411367792476,137.09422068221522,-112.11187717566573,111.74158113650392,4.753400565300425
61.18528947223795,730.3128301048247,32.569264036489564,33.19885276238516,717.2082721106906,20.102779992345138
13.949386065204184,48.95289341688232,-8.995427454979206,5.048597786589966,31.44068955602804,27.985974012335202
29.214464853521815,753.4695283727648,43.23900535881936,-23.60486708304859,38.516753371788596,13.535127198153264
36.63618432936917,1297.8079197182517,91.78639877595737,29.85229651034166,31.37764792632807,308.3966406152331
45.606998421703594,1316.572372284647,198.49061652153458,-82.08122888066625,97.76572065773192,6.733557601462985
78.51759613930136,504.65888242031286,419.7156287617668,-0.09677297631293413,714.4170031969793,1.3027583544963923
19.967378215835975,395.07850603259817,-1.5835316461734261,-39.921144608190545,77.42932574609651,33.231948315502336
51.42344384136116,955.8836498064516,-153.14637230725867,-11.486444930763085,80.63417744237489,135.73554061265102
59.24145688620425,227.5901153696796,-14.2413786636919,-30.80714640108362,65.60057769056546,9.172214366978972
4.645041271999773,81.65879407525158,8.272082358123317,-94.94443900796801,12.275179936454414,3.621246659836286
60.75448519014384,22.836802510171896,-114.90354703785063,-70.63829290499658,1026.1047390375854,119.83712347274555
17.052412368729154,154.38913064783077,-31.912783930960813,-74.45934595845583,43.98353018022833,18.157739072326713
6.505159298527952,16.79510913566397,13.21434410168434,-119.49272104248288,174.033677109143,69.8452870028578
94.88855372533332,120.7187817021371,81.03889989776364,54.95555399496787,379.0564742668107,3.0982732644724607
96.56320330745594,77.01070341147518,106.06415211486413,-22.484192321165086,115.38790910129583,11.539770600618246
80.83973481164611,963.2059530779147,-103.10995032742701,-60.828762013390204,1076.6665116627423,69.52787676391112
30.46137691733707,126.4736401287063,9.406407925000464,-36.86997050113591,113.73958856068154,4.834426216807272
9.767211400638388,125.95569089207149,-17.31433010999735,-51.11141814370299,73.47710575843605,39.89201192129513
68.42330265121569,46.162165696677505,251.15424856328355,49.196789868321815,1691.3160151480215,68.30698116754506
44.01524937396013,166.61600248223314,180.715522270237,-19.61046595049291,14.59487318070333,14.40619648052694
12.203823484477883,93.99757178976262,-55.38782888533992,-86.27219048876609,8.446372725262753,286.5672182867867
49.51769101112702,774.2302968072098,-88.5640036883569,19.918742711255476,379.6909670698525,83.57396099330501
3.4388521115218396,12.952312998084672,-12.000176254940332,-65.7121182212171,7.83042712417802,18.29767408191112
90.9320402078782,894.0114462726127,-86.39196741083556,-47.61800801765234,112.14278710667158,3.1623421254230717
25.87799816000169,561.2492263702636,19.400375273873987,-39.42339413545939,7.235175325589312,10.677620376100123
66.2522284353982,633.4448187570218,-221.87445030185188,52.46106244046206,9.780627136864322,21.70307001965773
31.171107608941096,82.64729790039011,-55.0350666969213,-59.65265313977729,279.55211422341563,15.209337861052177
52.00680211778108,12.43730986872539,-104.63103503580892,-53.86905039514321,46.04964080332828,337.41790882214667
54.67102793432797,1115.564251125274,88.66558180065763,-74.2159339137868,207.84896135480903,6.043985164264206
18.485445552552704,3.9457412469391495,22.331028452537115,-109.20079347297087,104.27550541693812,5.564873674988385
96.95846277645586,2013.6789334381876,-112.97722832240534,11.623246109667278,326.3333668883498,32.80414738259644
77.51328233611146,583.2708683652443,118.63118089128731,16.70240989661022,13.78076887354354,31.772644401315194
93.9498941564189,2628.649957616401,-60.13171409676823,-44.39916401725104,863.5567997101989,10.81648935507562
89.48273504276489,1433.7705208828108,16.55740826180702,80.44113638474064,6.674393142730031,24.907046670037516
59.78999788110851,3695.7015886488803,359.95708868036695,22.983419630370562,515.7998040354366,15.585644641758217
92.18742350231169,397.7692013997666,462.9083755115646,30.013268168364974,1238.7689543494826,170.131924974757
8.84925020519195,128.77324156942223,-25.65170837744351,-16.921930057504966,31.111185568419117,1.5842191294899766
19.59828624191452,100.56791840049834,68.38228653129019,-118.81530097847669,91.17780966136726,108.57702600517341
4.522728891053807,29.213635456619137,15.531908808355722,-74.17854916999063,18.588224958092045,67.32780016092117
32.53303307632643,321.0116049868284,-79.53642958363447,-23.097234844401044,97.23267594725039,12.974854426798233
38.8677289689482,804.118478831885,134.33981159884203,13.128799831568287,510.35338366886367,81.90437739857454
27.134903177389592,1123.2532369657522,152.32980427601456,-5.4059609227040255,366.29372278792516,2.5647907032994692
82.87375091519293,1211.2302645155555,-196.21474507633627,-25.90099747361254,204.46994683230332,123.26103941615882
35.67533266935893,192.75730892124182,-62.52132242491849,26.83118033319991,205.3539722787545,39.203972397955624
28.093450968738075,153.67293805643143,113.86231853336407,-103.67239437943942,441.95992507233416,24.238284189722894
54.26960831582485,725.5141069647837,98.47144085009796,35.527920661669896,1066.3264403387948,12.133708079863638
14.092422497476264,38.37328238371617,37.40733250150587,9.773537261512445,61.13753031145353,1.9069405687873806
80.21969807540397,93.81078118762129,162.1855903975628,-43.596439065450895,291.22824710308254,423.97022090350316
7.455064367977082,32.587177402350584,16.193054084453276,-34.3295282640012,15.61307092460697,2.9002673002241623
98.68869366005173,334.03530420090294,-294.03471089841617,-45.73165599942956,1890.531057385068,61.409296769672515
77.22447692966574,270.9069320838419,319.86016314872114,-12.227827500604853,72.40207708400447,37.873231427124644
19.87156815341724,52.6262957455766,89.596329891667,-52.89171697912904,104.38320986452615,8.714498828556232
0.5522117123602399,0.1610561589485329,0.17219494561605445,-62.52198047649519,2.1001793233966684,17.45291397503577
81.54614284548342,14.006557647963405,70.910010165462,71.95787941074713,161.05598364171954,38.695798867968584
70.68573438476172,3109.4511522863013,-253.99664033574723,21.401897377112448,221.17521114848995,35.935866446762425
72.90071680409874,406.26463676633387,185.36933780494996,-5.132299789520957,2940.1662639172937,43.61872523296246
77.12703466859458,374.0050360917706,209.49031708713753,48.531162703880014,27.162121669376546,0.5738487118048646
7.4044651734090365,84.08741355961251,6.022991514998174,0.013430251521072023,39.386289925234955,4.164719375841592
35.84657285442726,86.86364384855666,156.7592167405814,-111.31653450748946,19.535835927516104,22.962133938057853
11.586905952512971,346.5299429823393,-0.025858416208600264,9.011436592751409,12.669294455801458,54.76518310101568
86.31034258755935,1332.098416415602,232.5043352600877,-51.208222308857536,300.8619842214767,9.784397767177147
62.329812682755794,58.35789465418654,-128.33664900714106,34.44325005997442,268.129136779846,4.491525595436405
33.08980248526492,178.66398499997695,30.75179442366982,-75.19335464576184,60.457320717633536,0.910538569353251
6.355835028602364,133.49539594513547,3.0313343293079202,-124.23070170755904,15.509071148614929,141.8432520725067
31.09823217156622,900.2105664805733,52.11826638073325,-53.17053040763433,17.976514365460233,153.3846848289667
32.518332202674706,204.63181566983076,-3.5308660862371566,-21.02492111970389,71.49036194987494,37.17798622087234
